date,close,return,vol10,vol30,mean10,mean30,r_lag1,r_lag2,r_lag3,cluster_k2,cluster_k3
2008-02-29,133.82000732421875,-0.022535866461816406,0.009653952876547531,0.012831638005870961,-0.001003756386288783,-0.0007779743497606886,-0.00981509294648858,-0.0010123609854538224,0.00747218660486101,1,2
2008-03-03,133.5,-0.0023941902462344864,0.009658355452238906,0.011935839549092634,-0.0012209795767285322,1.748456592733726e-05,-0.022535866461816406,-0.00981509294648858,-0.0010123609854538224,1,2
2008-03-04,132.99000549316406,-0.0038274991101421734,0.009586431495206438,0.011804562180595397,-0.0018845283700005436,0.00023392108169450893,-0.0023941902462344864,-0.022535866461816406,-0.00981509294648858,1,2
2008-03-05,133.8300018310547,0.006296372760065818,0.009805388943919732,0.011689417831381482,-0.0015496112401886721,0.000783757034674356,-0.0038274991101421734,-0.0023941902462344864,-0.022535866461816406,1,2
2008-03-06,131.05999755859375,-0.020915136507034263,0.011289212315142697,0.011513488591558057,-0.002806274695715189,-0.0007046422416309677,0.006296372760065818,-0.0038274991101421734,-0.0023941902462344864,1,2
2008-03-07,129.7100067138672,-0.01035397387001518,0.01106442105463467,0.011511128094494782,-0.0044555580138885475,-0.0013299833733558379,-0.020915136507034263,0.006296372760065818,-0.0038274991101421734,1,2
2008-03-10,128.0,-0.013270977193561328,0.009730612944880505,0.011464322417370441,-0.007035653795581941,-0.0012873173500009044,-0.01035397387001518,-0.020915136507034263,0.006296372760065818,1,2
2008-03-11,132.60000610351562,0.035306859861673506,0.01565816850410529,0.01285464315683319,-0.00425218646990069,-0.0006571298225429514,-0.013270977193561328,-0.01035397387001518,-0.020915136507034263,1,2
2008-03-12,131.36000061035156,-0.009395473430769083,0.015686655740452252,0.012904021205876278,-0.005090497714432216,-0.0011350426187280093,0.035306859861673506,-0.013270977193561328,-0.01035397387001518,1,2
2008-03-13,131.64999389648438,0.0022051892301123777,0.015739022246379075,0.012863957651565262,-0.003888469496772122,-0.0008153692338308054,-0.009395473430769083,0.035306859861673506,-0.013270977193561328,1,2
2008-03-14,129.61000061035156,-0.015616893436210751,0.015040649947653533,0.01263466226901451,-0.003196572194211557,-0.0019382677882573386,0.0022051892301123777,-0.009395473430769083,0.035306859861673506,1,2
2008-03-17,128.3000030517578,-0.010158650736723418,0.015178964209224984,0.012265846830892534,-0.00397301824326045,-0.002808887709987421,-0.015616893436210751,0.0022051892301123777,-0.009395473430769083,0,2
2008-03-18,133.6300048828125,0.040703527925061815,0.02025260701608672,0.01439236974804385,0.00048008446025994895,-0.0010291238579888393,-0.010158650736723418,-0.015616893436210751,0.0022051892301123777,1,2
2008-03-19,130.32000732421875,-0.025081802837172144,0.021500704155258503,0.014272202154834449,-0.002657733099463847,-0.0009605498273997054,0.040703527925061815,-0.010158650736723418,-0.015616893436210751,1,2
2008-03-20,132.0800018310547,0.013414792979507475,0.021047426686502224,0.01443533304584638,0.0007752598491903266,-0.00024390689618418546,-0.025081802837172144,0.040703527925061815,-0.010158650736723418,1,2
2008-03-24,134.72000122070312,0.01979074607995827,0.02139345731892452,0.01483263680941045,0.0037897318441876713,0.0001960446280980834,0.013414792979507475,-0.025081802837172144,0.040703527925061815,1,1
2008-03-25,134.85000610351562,0.000964535292200174,0.020672322369970568,0.014781648250831222,0.005213283092763823,0.00044292447504201395,0.01979074607995827,0.013414792979507475,-0.025081802837172144,1,1
2008-03-26,133.1999969482422,-0.012311359652061597,0.01856930095426732,0.014928522065509452,0.00045146114139031147,-0.00013735501936407122,0.000964535292200174,0.01979074607995827,0.013414792979507475,1,1
2008-03-27,132.77999877929688,-0.003158121097606688,0.018331300789525072,0.014834776085941161,0.0010751963747065508,-0.0005502376072088719,-0.012311359652061597,0.000964535292200174,0.01979074607995827,1,2
2008-03-28,131.50999450683594,-0.009610761513648794,0.018599239310522788,0.014783122840032697,-0.0001063986996695663,-0.0012096297160060954,-0.003158121097606688,-0.012311359652061597,0.000964535292200174,1,2
2008-03-31,131.97000122070312,0.003491780694652975,0.017875050586161883,0.01473664046926253,0.0018044687134168077,-0.000798619955694511,-0.009610761513648794,-0.003158121097606688,-0.012311359652061597,1,2
2008-04-01,136.61000061035156,0.034555522088644,0.019810991594671472,0.016046104635477183,0.006275885995953548,0.00036062939198818893,0.003491780694652975,-0.009610761513648794,-0.003158121097606688,1,1
2008-04-02,136.6999969482422,0.0006585660381781476,0.016157616585060958,0.01603981443848703,0.0022713898072651817,0.00028898196584152894,0.034555522088644,0.003491780694652975,-0.009610761513648794,1,1
2008-04-03,137.0399932861328,0.0024840836184243237,0.013366173791716502,0.016037471338230948,0.005027978452824829,0.0002735447043907699,0.0006585660381781476,0.034555522088644,0.003491780694652975,1,1
2008-04-04,136.88999938964844,-0.0010951258751176326,0.013163001149026778,0.015960152947124228,0.0035769865673623176,0.0005153239069458186,0.0024840836184243237,0.0006585660381781476,0.034555522088644,1,1
2008-04-07,136.9600067138672,0.00051128226535313,0.01200828366308024,0.015925989947922988,0.001649040185901804,0.0003277380054003092,-0.0010951258751176326,0.0024840836184243237,0.0006585660381781476,1,1
2008-04-08,136.82000732421875,-0.001022714549438245,0.012034382308839117,0.015764856647641327,0.0014503152017379616,-0.00012401850036005245,0.00051128226535313,-0.0010951258751176326,0.0024840836184243237,1,1
2008-04-09,135.8300018310547,-0.007262129549747616,0.011542257586176012,0.015750063261130553,0.0019552382119693602,-0.0006151623721803397,-0.001022714549438245,0.00051128226535313,-0.0010951258751176326,1,1
2008-04-10,136.02000427246094,0.0013978478431396616,0.01142070775894344,0.01575397895600817,0.0024108351060439953,-0.0005348220778938902,-0.007262129549747616,-0.001022714549438245,0.00051128226535313,1,1
2008-04-11,133.3800048828125,-0.019599731345586527,0.012783950702175782,0.01604139605461231,0.0014119381228502217,-0.0008609766911971555,0.0013978478431396616,-0.007262129549747616,-0.001022714549438245,1,2
2008-04-14,132.92999267578125,-0.003379615031247069,0.01283824592434446,0.015539307415195373,0.0007247985502602174,-0.00022243497684484428,-0.019599731345586527,0.0013978478431396616,-0.007262129549747616,1,2
2008-04-15,133.24000549316406,0.002329435771874452,0.006343583574702225,0.015540435447489658,-0.0024978100814167375,-6.498077624121282e-05,-0.003379615031247069,-0.019599731345586527,0.0013978478431396616,1,2
2008-04-16,136.85000610351562,0.026733425533660374,0.010857822623791607,0.016246045381667455,0.00010967586813148515,0.0009537167118855388,0.002329435771874452,-0.003379615031247069,-0.019599731345586527,1,2
2008-04-17,137.0500030517578,0.0014603649295440219,0.010839764158309815,0.016216198557141036,7.303999243454969e-06,0.0007925164508681453,0.026733425533660374,0.002329435771874452,-0.003379615031247069,1,1
2008-04-18,138.47999572753906,0.010380034999132542,0.011261505827983062,0.01578713075647158,0.0011548200866684725,0.001835688834407039,0.0014603649295440219,0.026733425533660374,0.002329435771874452,1,1
2008-04-21,138.5500030517578,0.0005054133199831177,0.011261539503609913,0.015627172708049853,0.0011542331921314713,0.0021976684074069826,0.010380034999132542,0.0014603649295440219,0.026733425533660374,1,1
2008-04-22,137.94000244140625,-0.004412467633197976,0.011372434804939435,0.015414338491708647,0.000815257883755498,0.0024929520594190947,0.0005054133199831177,0.010380034999132542,0.0014603649295440219,1,1
2008-04-23,137.72000122070312,-0.0015961783682079177,0.011093616500912534,0.014168778943102582,0.0013818530019094678,0.0012628507850897135,-0.004412467633197976,0.0005054133199831177,0.010380034999132542,1,1
2008-04-24,138.32000732421875,0.004347246992314985,0.011129270779536547,0.014038336932454834,0.001676792916827,0.0017209414658591823,-0.0015961783682079177,-0.004412467633197976,0.0005054133199831177,1,1
2008-04-25,139.60000610351562,0.009211339723432682,0.00871594980549976,0.014102579527884412,0.004557900023728921,0.0019544798156365256,0.004347246992314985,-0.0015961783682079177,-0.004412467633197976,1,1
2008-04-28,139.6300048828125,0.00021486787402481307,0.008451293169626036,0.013726374551393942,0.004917348314256109,0.0024822051926443787,0.009211339723432682,0.004347246992314985,-0.0015961783682079177,1,1
2008-04-29,139.0800018310547,-0.003946781618616082,0.008844093961826909,0.013580200217738122,0.004289726575207056,0.0026892674965812895,0.00021486787402481307,0.009211339723432682,0.004347246992314985,1,1
2008-04-30,138.25999450683594,-0.005913389518702198,0.005253403485722627,0.011674957459853898,0.0010250450699707992,0.001135370248455822,-0.003946781618616082,0.00021486787402481307,0.009211339723432682,1,1
2008-05-01,141.1199951171875,0.020474626871615376,0.007860820536029182,0.011115493726060735,0.0029264712641779342,0.0026539179054154063,-0.005913389518702198,-0.003946781618616082,0.00021486787402481307,1,1
2008-05-02,141.50999450683594,0.0027597894880232047,0.00746049831643366,0.01093474050346144,0.002164446713067001,0.0022987511223659302,0.020474626871615376,-0.005913389518702198,-0.003946781618616082,1,1
2008-05-05,140.8300018310547,-0.004816844934236839,0.007744312424405283,0.0105064010089111,0.001632220887645005,0.0014784980885594263,0.0027597894880232047,0.020474626871615376,-0.005913389518702198,1,1
2008-05-06,142.0500030517578,0.008625627572045921,0.007714363449755868,0.010583626907847038,0.0029360304081693946,0.001733867831220951,-0.004816844934236839,0.0027597894880232047,0.020474626871615376,1,1
2008-05-07,139.52000427246094,-0.017971139000645373,0.009924056212427021,0.010878642477879974,0.0012985343449256489,0.0015452085196014922,0.008625627572045921,-0.004816844934236839,0.0027597894880232047,1,1
2008-05-08,139.16000366210938,-0.002583614183678872,0.009928955946129574,0.010870848986062446,0.0006054482273262635,0.001564358750065753,-0.017971139000645373,0.008625627572045921,-0.004816844934236839,1,1
2008-05-09,138.89999389648438,-0.0018701707810600435,0.009516454147042514,0.010692951238542288,-0.0005027028231230094,0.0018223784411520445,-0.002583614183678872,-0.017971139000645373,0.008625627572045921,1,1
2008-05-12,140.4600067138672,0.011168592711513223,0.010145613920791092,0.010820931190532838,0.0005926696606258318,0.0020782721750473862,-0.0018701707810600435,-0.002583614183678872,-0.017971139000645373,1,1
2008-05-13,140.47999572753906,0.00014230094348909275,0.010036229235835007,0.008985686985263024,0.0010015779168363493,0.0009311648035422225,0.011168592711513223,-0.0018701707810600435,-0.002583614183678872,1,1
2008-05-14,140.77000427246094,0.002062283717020914,0.009768347652218243,0.008987800170315896,0.0017991452404086607,0.0009779553928369817,0.00014230094348909275,0.011168592711513223,-0.0018701707810600435,1,1
2008-05-15,142.52999877929688,0.012425112111881841,0.008437204795163893,0.009217540157850234,0.000994193764435307,0.0013093230092855656,0.002062283717020914,0.00014230094348909275,0.011168592711513223,1,1
2008-05-16,142.66000366210938,0.0009117072176772122,0.008416722536229963,0.009207123826615156,0.0008093855374007077,0.0013762174457120605,0.012425112111881841,0.002062283717020914,0.00014230094348909275,1,1
2008-05-19,143.0500030517578,0.0027300383095413033,0.008214323317233381,0.009208790179094704,0.001564073861778522,0.0014501759805183331,0.0009117072176772122,0.012425112111881841,0.002062283717020914,1,1
2008-05-20,141.88999938964844,-0.008142135611984166,0.008312522173964037,0.009359954081885315,-0.00011270245662448712,0.0012128619451001355,0.0027300383095413033,0.0009117072176772122,0.012425112111881841,1,1
2008-05-21,139.49000549316406,-0.01705915173315318,0.008118838981861694,0.009810035384490228,-2.1503729875267664e-05,0.0008862945389866164,-0.008142135611984166,0.0027300383095413033,0.0009117072176772122,1,1
2008-05-22,139.50999450683594,0.00014329042083205314,0.008073875218235526,0.009810439561803967,0.00025118673057582453,0.0008444759582430294,-0.01705915173315318,-0.008142135611984166,0.0027300383095413033,1,1
2008-05-23,137.63999938964844,-0.013494667410444071,0.009070887864932195,0.00944059454098508,-0.0009112629323625779,0.0010479780894144446,0.00014329042083205314,-0.01705915173315318,-0.008142135611984166,1,2
2008-05-27,138.66000366210938,0.007383343430182149,0.008627020561597434,0.009469981795035491,-0.0012897878604956853,0.0014067433714620848,-0.013494667410444071,0.00014329042083205314,-0.01705915173315318,1,2
2008-05-28,139.3000030517578,0.0046049827685124885,0.008803185373608968,0.0094861678706766,-0.0008435196779933453,0.0014825949380166863,0.007383343430182149,-0.013494667410444071,0.00014329042083205314,1,1
2008-05-29,140.0,0.0050125199157354935,0.008943935622595075,0.008284022290602646,-0.0005484960581218876,0.0007585647507525243,0.0046049827685124885,0.007383343430182149,-0.013494667410444071,1,1
2008-05-30,140.35000610351562,0.0024969236864068045,0.007943821650450465,0.008289037564757943,-0.001541314900669391,0.0007931167093146172,0.0050125199157354935,0.0046049827685124885,0.007383343430182149,1,1
2008-06-02,138.89999389648438,-0.010385140477211221,0.008309495054891739,0.008326495181406176,-0.0026709996701582348,0.00010094419343649111,0.0024969236864068045,0.0050125199157354935,0.0046049827685124885,1,1
2008-06-03,138.08999633789062,-0.0058485858409695725,0.008148887310890392,0.008394051853725151,-0.003528862085209322,-0.0001108557785952653,-0.010385140477211221,0.0024969236864068045,0.0050125199157354935,1,2
2008-06-04,138.02000427246094,-0.0005069868296995346,0.008037807734638611,0.008356530031343897,-0.0027653472069808587,1.9326914854683228e-05,-0.0058485858409695725,-0.010385140477211221,0.0024969236864068045,1,2
2008-06-05,140.77999877929688,0.01979974636115646,0.009028157590692911,0.009070728455238953,0.0009205426024501048,0.0007325244058334956,-0.0005069868296995346,-0.0058485858409695725,-0.010385140477211221,1,1
2008-06-06,136.2899932861328,-0.032413460331194195,0.013489379983888366,0.01081494111450504,-0.00233513247275252,-0.000492832504950144,0.01979974636115646,-0.0005069868296995346,-0.0058485858409695725,1,2
2008-06-09,136.6199951171875,0.0024183943858092707,0.01300911975305652,0.010679660865088437,-0.0007438262931271859,-0.0007192640162042576,-0.032413460331194195,0.01979974636115646,-0.0005069868296995346,1,2
2008-06-10,135.94000244140625,-0.004989683685670458,0.012763382015669003,0.010705319013876776,-0.0019811290047124465,-0.0008927490681941,0.0024183943858092707,-0.032413460331194195,0.01979974636115646,1,2
2008-06-11,133.94000244140625,-0.014821673168416646,0.013087407744929752,0.010983110304103106,-0.0039237945984053595,-0.001255245453187452,-0.004989683685670458,0.0024183943858092707,-0.032413460331194195,1,2
2008-06-12,134.4499969482422,0.003800403307271167,0.013009461973285577,0.010984196796278703,-0.004045006259251792,-0.0009314523589883395,-0.014821673168416646,-0.004989683685670458,0.0024183943858092707,1,2
2008-06-13,136.14999389648438,0.012564814273634173,0.013839848470907374,0.010553705286552464,-0.0030382172005290558,-0.0011951127789210467,0.003800403307271167,-0.014821673168416646,-0.004989683685670458,1,2
2008-06-16,136.22999572753906,0.0005874281254335956,0.013647499233189272,0.010533754875426465,-0.0019409603402645748,-0.0012675248243407002,0.012564814273634173,0.003800403307271167,-0.014821673168416646,1,2
2008-06-17,135.57000732421875,-0.004856436299192224,0.013622313974288721,0.010534201936786235,-0.001841745386086839,-0.0012688445365058797,0.0005874281254335956,0.012564814273634173,0.003800403307271167,1,2
2008-06-18,134.25,-0.0097844327276876,0.013814383741971931,0.010476003213604068,-0.0027694899758856457,-0.0018825132131636642,-0.004856436299192224,0.0005874281254335956,0.012564814273634173,1,2
2008-06-19,134.4199981689453,0.0012654795309538962,0.011751300468863576,0.01005175003355635,-0.004622916658905902,-0.0012412925954436882,-0.0097844327276876,-0.004856436299192224,0.0005874281254335956,1,2
2008-06-20,131.5800018310547,-0.021354167346171956,0.009361197909034155,0.010680374228885183,-0.0035169873604036783,-0.0018669777008601248,0.0012654795309538962,-0.0097844327276876,-0.004856436299192224,1,2
2008-06-23,131.4499969482422,-0.0009885176139772757,0.009199586734027465,0.010681537937939608,-0.003857678560382332,-0.0018375892619573655,-0.021354167346171956,0.0012654795309538962,-0.0097844327276876,1,2
2008-06-24,131.19000244140625,-0.001979855257142307,0.009206860696277186,0.010405053786303665,-0.003556695717529518,-0.00227587086091255,-0.0009885176139772757,-0.021354167346171956,0.0012654795309538962,1,2
2008-06-25,131.80999755859375,0.004714800499575098,0.008666102879432619,0.010472629938714683,-0.0016030483507303438,-0.0021234542090430167,-0.001979855257142307,-0.0009885176139772757,-0.021354167346171956,1,2
2008-06-26,128.22999572753906,-0.027535980049919192,0.011384797563736731,0.01138618094498496,-0.004736686686449379,-0.0031100630012743536,0.004714800499575098,-0.001979855257142307,-0.0009885176139772757,1,2
2008-06-27,127.52999877929688,-0.0054738716853739555,0.009822414381458124,0.011019558824135696,-0.006540555282350193,-0.0037066957945162135,-0.027535980049919192,0.004714800499575098,-0.001979855257142307,0,2
2008-06-30,127.9800033569336,0.0035224064745376154,0.010071702362951004,0.011065898640875664,-0.00624705744743979,-0.0036196724859542005,-0.0054738716853739555,-0.027535980049919192,0.004714800499575098,0,2
2008-07-01,128.3800048828125,0.0031206259762343916,0.010458719798198781,0.011073588838291647,-0.005449351219897128,-0.0036066528970644307,0.0035224064745376154,-0.0054738716853739555,-0.027535980049919192,0,2
2008-07-02,126.18000030517578,-0.01728519255645213,0.010997800993091247,0.01131735602249812,-0.006199427202773581,-0.00391142146188003,0.0031206259762343916,0.0035224064745376154,-0.0054738716853739555,0,2
2008-07-03,126.30999755859375,0.0010297220959599109,0.01098201473191373,0.011080194939157703,-0.00622300294627298,-0.0033084590009095924,-0.01728519255645213,0.0031206259762343916,0.0035224064745376154,0,2
2008-07-07,125.0199966430664,-0.010265485804704965,0.009905251745669268,0.011129534018127727,-0.0051141347921262814,-0.003655418208427493,0.0010297220959599109,-0.01728519255645213,0.0031206259762343916,1,2
2008-07-08,127.23999786376953,0.017601352439464663,0.012023121215634433,0.011602877826433182,-0.0032551477867820864,-0.002618884213430535,-0.010265485804704965,0.0010297220959599109,-0.01728519255645213,1,2
2008-07-09,124.79000091552734,-0.01944271823565098,0.01294399608049504,0.011829077351373484,-0.005001434084632954,-0.0035130862689583065,0.017601352439464663,-0.010265485804704965,0.0010297220959599109,0,2
2008-07-10,125.30000305175781,0.00407855440132424,0.012897561167983311,0.01181740644861356,-0.0050650586944580404,-0.0035306338811979146,-0.01944271823565098,0.017601352439464663,-0.010265485804704965,0,2
2008-07-11,123.83999633789062,-0.01172050598751146,0.010852698240272478,0.011795886634674005,-0.003483511288217267,-0.004088401411306147,0.00407855440132424,-0.01944271823565098,0.017601352439464663,1,2
2008-07-14,122.72000122070312,-0.009085032704114567,0.010972338174773836,0.011763526500891167,-0.0038446273900913284,-0.004474466624323526,-0.01172050598751146,0.00407855440132424,-0.01944271823565098,0,2
2008-07-15,120.98999786376953,-0.014197467668875542,0.011069917660604252,0.011846986810640928,-0.005616614804432644,-0.004601544197379003,-0.009085032704114567,-0.01172050598751146,0.00407855440132424,0,2
2008-07-16,123.95999908447266,0.02425104563675017,0.01412982331946537,0.01292446017980914,-0.0035035728383810668,-0.003598223148121678,-0.014197467668875542,-0.009085032704114567,-0.01172050598751146,0,2
2008-07-17,125.19999694824219,0.009953508757055432,0.013832875292147821,0.013142420407351332,-0.0007797027070303098,-0.0032495399618965117,0.02425104563675017,-0.014197467668875542,-0.009085032704114567,1,2
2008-07-18,125.9800033569336,0.006210756549406856,0.01398711042059291,0.01256154008628876,-0.00026159926168561523,-0.003702506288954833,0.009953508757055432,0.02425104563675017,-0.014197467668875542,1,2
2008-07-21,126.05000305175781,0.000555487004278827,0.013584083030980543,0.011389100913845247,0.0008204980192127636,-0.0026035413777723993,0.006210756549406856,0.009953508757055432,0.02425104563675017,1,1
2008-07-22,127.4800033569336,0.01128083803753578,0.012919364790578826,0.01162796434576464,0.00018844657901987555,-0.0023081265893815156,0.000555487004278827,0.006210756549406856,0.009953508757055432,1,2
2008-07-23,128.1699981689453,0.005397977573434556,0.01117653985047932,0.011697411614186174,0.0026725161599284292,-0.001961871214078014,0.01128083803753578,0.000555487004278827,0.006210756549406856,1,1
2008-07-24,125.51000213623047,-0.02097203976283643,0.013204110287119925,0.011971680828508205,0.00016745674351236194,-0.0021668834338920075,0.005397977573434556,0.01128083803753578,0.000555487004278827,1,2
2008-07-25,125.4800033569336,-0.00023904361753990293,0.012606127365603915,0.011926438986155134,0.0013156029805095177,-0.002301531664719043,-0.02097203976283643,0.005397977573434556,0.01128083803753578,1,2
2008-07-28,123.63999938964844,-0.01477229774782158,0.013177849977939885,0.011799434424392243,0.000746876476138817,-0.003212768732100901,-0.00023904361753990293,-0.02097203976283643,0.005397977573434556,1,2
2008-07-29,126.27999877929688,0.02112754169575847,0.013430598514658025,0.01257079364875203,0.004279377412602218,-0.002528098279756738,-0.01477229774782158,-0.00023904361753990293,-0.02097203976283643,1,2
2008-07-30,128.52999877929688,0.017660676601470384,0.012568445029293754,0.013071610947577124,0.0036203405090742395,-0.0017775278497346512,0.02112754169575847,-0.01477229774782158,-0.00023904361753990293,1,1
2008-07-31,126.83000183105469,-0.013314709108205737,0.013312415234523601,0.013158762581430096,0.0012935187225481225,-0.0018952037290852566,0.017660676601470384,0.02112754169575847,-0.01477229774782158,1,1
2008-08-01,126.16000366210938,-0.005296649834134402,0.013334965494352658,0.013158945642213388,0.00014277808419399683,-0.0021139413745882006,-0.013314709108205737,0.017660676601470384,0.02112754169575847,1,2
2008-08-04,124.98999786376953,-0.009317254671363061,0.013630069096009233,0.012743112340787156,-0.0008444960833701922,-0.0017127109520945695,-0.005296649834134402,-0.013314709108205737,0.017660676601470384,1,2
2008-08-05,128.36000061035156,0.026605103985735033,0.015622936149600563,0.013720545768615578,0.000687930511449733,-0.0007929235654374925,-0.009317254671363061,-0.005296649834134402,-0.013314709108205737,1,2
2008-08-06,128.92999267578125,0.004430743618374925,0.015596447966828337,0.01375028401937205,0.00059120711594377,-0.0005792369362535851,0.026605103985735033,-0.009317254671363061,-0.005296649834134402,1,2
2008-08-07,127.01000213623047,-0.015003724279413187,0.01485650726826308,0.013951329264220646,0.0011880386642860944,-0.0012365210955531945,0.004430743618374925,0.026605103985735033,-0.009317254671363061,1,1
2008-08-08,129.3699951171875,0.018410637851189373,0.015706553979611983,0.013494649850130505,0.003053006811159022,0.0002950328344837576,-0.015003724279413187,0.004430743618374925,0.026605103985735033,1,1
2008-08-11,130.7100067138672,0.010304701975256231,0.014625041496577377,0.013566848903016644,0.005560706783466802,0.0008209852898380971,0.018410637851189373,-0.015003724279413187,0.004430743618374925,1,1
2008-08-12,129.35000610351562,-0.010459224343974104,0.014329891322067412,0.013705486647899591,0.0024020301794935458,0.00035493092922104017,0.010304701975256231,0.018410637851189373,-0.015003724279413187,1,1
2008-08-13,128.57000732421875,-0.00604839575515286,0.013549277654795874,0.013742588409623249,3.1122943831221604e-05,4.9296871508131466e-05,-0.010459224343974104,0.010304701975256231,0.018410637851189373,1,1
2008-08-14,129.5399932861328,0.007516101863309501,0.012924204646160106,0.01341706284978241,0.002114204040982745,0.0008760066855001859,-0.00604839575515286,-0.010459224343974104,0.010304701975256231,1,1
2008-08-15,130.1699981689453,0.004851612485483591,0.01269891564024729,0.013436048754039927,0.0031290302729445447,0.001003403031817642,0.007516101863309501,-0.00604839575515286,-0.010459224343974104,1,1
2008-08-18,128.38999938964844,-0.013768772562622522,0.013195714133696412,0.013548237768811606,0.002683878483818598,0.0008866268065537232,0.004851612485483591,0.007516101863309501,-0.00604839575515286,1,1
2008-08-19,126.98999786376953,-0.01096417547020019,0.011018929105483924,0.013342291425723731,-0.0010730494617749238,-6.555745710177171e-05,-0.013768772562622522,0.004851612485483591,0.007516101863309501,1,2
2008-08-20,127.58000183105469,0.004635306787112131,0.011029312736988237,0.01286830853493244,-0.0010525931449012036,0.0007370433769903315,-0.01096417547020019,-0.013768772562622522,0.004851612485483591,1,2
2008-08-21,127.80000305175781,0.0017229326565861337,0.010007740868047198,0.012854859331689217,0.0006200725486987289,0.000658522652165728,0.004635306787112131,-0.01096417547020019,-0.013768772562622522,1,1
2008-08-22,129.64999389648438,0.0143718990852035,0.00934091082842442,0.012870566951392727,0.00021619867210014124,0.0015282694879228931,0.0017229326565861337,0.004635306787112131,-0.01096417547020019,1,1
2008-08-25,127.0199966430664,-0.020493936961364236,0.010510957872951608,0.013338592420873634,-0.0028636652215619056,0.0011479726793479051,0.0143718990852035,0.0017229326565861337,0.004635306787112131,1,1
2008-08-26,127.38999938964844,0.0029087143840483215,0.010308055216262782,0.013032529885074955,-0.001526871348759663,0.0017181787477787004,-0.020493936961364236,0.0143718990852035,0.0017229326565861337,1,1
2008-08-27,128.6300048828125,0.009686861720270255,0.010691603327000507,0.012442004606889817,4.665439878264836e-05,0.0012327059505627027,0.0029087143840483215,-0.020493936961364236,0.0143718990852035,1,1
2008-08-28,130.19000244140625,0.012054836611185001,0.011088045816684993,0.01249669727517838,0.0005005278735701988,0.0013027502123670216,0.009686861720270255,0.0029087143840483215,-0.020493936961364236,1,1
2008-08-29,128.7899932861328,-0.01081182188771379,0.011462768437486217,0.012646526104515233,-0.00106581556374954,0.0007353309311296672,0.012054836611185001,0.009686861720270255,0.0029087143840483215,1,1
2008-09-02,127.98999786376953,-0.00623099959713633,0.010833202711894198,0.01270826618020755,-0.00031203826720092057,0.0005091147110824952,-0.01081182188771379,0.012054836611185001,0.009686861720270255,1,1
2008-09-03,127.87999725341797,-0.0008598164632628881,0.010247951194440627,0.012551137591591344,0.0006983976334928095,0.00010442622772253967,-0.00623099959713633,-0.01081182188771379,0.012054836611185001,1,1
2008-09-04,124.02999877929688,-0.030568840728593654,0.013741953200740035,0.013657279944642182,-0.0028220171180777685,-0.0010944677156784007,-0.0008598164632628881,-0.00623099959713633,-0.01081182188771379,1,2
2008-09-05,124.41999816894531,0.0031394623849113905,0.01379527017305755,0.013164432308732236,-0.002680364145245243,-0.00029075097742014037,-0.030568840728593654,-0.0008598164632628881,-0.00623099959713633,1,2
2008-09-08,126.98999786376953,0.02044540200875438,0.014640448854557822,0.01368063371378419,-0.002073013852890155,0.00039873054345633573,0.0031394623849113905,-0.030568840728593654,-0.0008598164632628881,1,2
2008-09-09,123.22000122070312,-0.030136940885783968,0.016069792364868538,0.014501942650612628,-0.003037314245332128,-0.00011342422780907697,0.02044540200875438,0.0031394623849113905,-0.030568840728593654,1,2
